,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
0,0,0.10380670000449754,19.0,200.0,200,0.6,4096
1,1,0.20251030000508763,6.0,402.0,200,0.6,4096
2,2,0.3240943999844603,6.0,603.0,200,0.6,4096
3,3,0.5316977000038605,6.0,804.0,200,0.6,4096
4,4,0.6376748000038788,6.0,1005.0,200,0.6,4096
5,5,0.7348889999848325,6.0,1206.0,200,0.6,4096
6,6,0.8273824999923818,6.0,1407.0,200,0.6,4096
7,7,0.9177007999969646,6.0,1608.0,200,0.6,4096
8,8,1.0104625999811105,6.0,1809.0,200,0.6,4096
9,9,1.0997438999766018,6.0,2010.0,200,0.6,4096
10,10,1.1856312000018079,6.0,2211.0,200,0.6,4096
11,11,1.2731861999782268,6.0,2412.0,200,0.6,4096
12,12,1.3727934999915306,6.0,2613.0,200,0.6,4096
13,13,1.4718630999850575,6.0,2814.0,200,0.6,4096
14,14,1.5610670000023674,6.0,3015.0,200,0.6,4096
15,15,1.6684603999892715,6.0,3216.0,200,0.6,4096
16,16,1.7679544999846257,6.0,3417.0,200,0.6,4096
17,17,1.8610570000018924,6.0,3618.0,200,0.6,4096
18,18,1.947708399995463,6.0,3819.0,200,0.6,4096
19,19,2.035182599996915,6.0,4020.0,200,0.6,4096
20,20,2.1200629999802914,6.0,4221.0,200,0.6,4096
21,21,2.204036699986318,6.0,4422.0,200,0.6,4096
22,22,2.2892820999841206,6.0,4623.0,200,0.6,4096
23,23,2.3771561000030488,6.0,4824.0,200,0.6,4096
24,24,2.465682599984575,5.0,5026.0,200,0.6,4096
25,25,2.5564569999987725,5.0,5227.0,200,0.6,4096
26,26,2.6424370000022464,5.0,5428.0,200,0.6,4096
27,27,2.7280297999968752,5.0,5629.0,200,0.6,4096
28,28,2.8130688999954145,5.0,5830.0,200,0.6,4096
29,29,2.8981872999866027,5.0,6031.0,200,0.6,4096
30,30,2.983778399997391,5.0,6232.0,200,0.6,4096
31,31,3.0750743999960832,2.0,6434.0,200,0.6,4096
32,32,3.1613040999800432,2.0,6635.0,200,0.6,4096
33,33,3.256416199990781,2.0,6836.0,200,0.6,4096
34,34,3.3565828999853693,2.0,7037.0,200,0.6,4096
35,35,3.447558099986054,2.0,7238.0,200,0.6,4096
36,36,3.544805399986217,2.0,7439.0,200,0.6,4096
37,37,3.637387499999022,2.0,7640.0,200,0.6,4096
38,38,3.734263499994995,2.0,7841.0,200,0.6,4096
39,39,3.818984099983936,2.0,8042.0,200,0.6,4096
40,40,3.9052993999794126,2.0,8243.0,200,0.6,4096
41,41,3.9967289000051096,2.0,8444.0,200,0.6,4096
42,42,4.088150299998233,2.0,8645.0,200,0.6,4096
43,43,4.181926199991722,2.0,8846.0,200,0.6,4096
44,44,4.299102299992228,2.0,9047.0,200,0.6,4096
45,45,4.398125899984734,2.0,9248.0,200,0.6,4096
46,46,4.496609299996635,2.0,9449.0,200,0.6,4096
47,47,4.587726300000213,2.0,9650.0,200,0.6,4096
48,48,4.672549599985359,2.0,9851.0,200,0.6,4096
49,49,4.759968900005333,2.0,10052.0,200,0.6,4096
50,50,4.84602129997802,2.0,10253.0,200,0.6,4096
51,51,4.93609319999814,2.0,10454.0,200,0.6,4096
52,52,5.023501199990278,2.0,10655.0,200,0.6,4096
53,53,5.123292599979322,2.0,10856.0,200,0.6,4096
54,54,5.217426399991382,2.0,11057.0,200,0.6,4096
55,55,5.30902960000094,2.0,11258.0,200,0.6,4096
56,56,5.399089999991702,2.0,11459.0,200,0.6,4096
57,57,5.499596599984216,2.0,11660.0,200,0.6,4096
58,58,5.599707099987427,2.0,11861.0,200,0.6,4096
59,59,5.6912682999973185,2.0,12062.0,200,0.6,4096
60,60,5.786696299997857,2.0,12263.0,200,0.6,4096
61,61,5.878342199983308,2.0,12464.0,200,0.6,4096
62,62,5.97675909998361,2.0,12665.0,200,0.6,4096
63,63,6.065342799993232,2.0,12866.0,200,0.6,4096
64,64,6.153422499977751,2.0,13067.0,200,0.6,4096
65,65,6.240126699995017,2.0,13268.0,200,0.6,4096
66,66,6.327987199998461,2.0,13469.0,200,0.6,4096
67,67,6.418191599979764,1.0,13671.0,200,0.6,4096
68,68,6.512902299989946,1.0,13872.0,200,0.6,4096
69,69,6.614239899994573,1.0,14073.0,200,0.6,4096
70,70,6.712849799980177,1.0,14274.0,200,0.6,4096
71,71,6.821822099998826,1.0,14475.0,200,0.6,4096
72,72,6.915035599988187,1.0,14676.0,200,0.6,4096
73,73,7.040734399983194,1.0,14877.0,200,0.6,4096
74,74,7.143400500004645,1.0,15078.0,200,0.6,4096
75,75,7.23646899999585,1.0,15279.0,200,0.6,4096
76,76,7.3310670999926515,1.0,15480.0,200,0.6,4096
77,77,7.427474500000244,1.0,15681.0,200,0.6,4096
78,78,7.51993829998537,1.0,15882.0,200,0.6,4096
79,79,7.607301299984101,1.0,16083.0,200,0.6,4096
80,80,7.695739399990998,1.0,16284.0,200,0.6,4096
81,81,7.795110599981854,1.0,16485.0,200,0.6,4096
82,82,7.888882700004615,1.0,16686.0,200,0.6,4096
83,83,7.9750450999999885,1.0,16887.0,200,0.6,4096
84,84,8.096806799992919,1.0,17088.0,200,0.6,4096
85,85,8.31205979999504,1.0,17289.0,200,0.6,4096
86,86,8.402662699983921,1.0,17490.0,200,0.6,4096
87,87,8.498753599997144,1.0,17691.0,200,0.6,4096
88,88,8.591513299994403,1.0,17892.0,200,0.6,4096
89,89,8.684035699989181,1.0,18093.0,200,0.6,4096
90,90,8.785421399981715,1.0,18294.0,200,0.6,4096
91,91,8.887004499993054,1.0,18495.0,200,0.6,4096
92,92,8.977319800003897,1.0,18696.0,200,0.6,4096
93,93,9.071765999979107,1.0,18897.0,200,0.6,4096
94,94,9.168309500004398,1.0,19098.0,200,0.6,4096
95,95,9.270394299994223,1.0,19299.0,200,0.6,4096
96,96,9.384893499984173,1.0,19500.0,200,0.6,4096
97,97,9.497900499991374,1.0,19701.0,200,0.6,4096
98,98,9.597254799999064,1.0,19902.0,200,0.6,4096
99,99,9.68769930000417,1.0,20103.0,200,0.6,4096
100,100,9.78021749999607,1.0,20304.0,200,0.6,4096
101,101,9.869439699978102,1.0,20505.0,200,0.6,4096
102,102,9.958988500002306,1.0,20706.0,200,0.6,4096
103,103,10.067379299987806,1.0,20907.0,200,0.6,4096
104,104,10.182413599977735,1.0,21108.0,200,0.6,4096
105,105,10.28193879997707,1.0,21309.0,200,0.6,4096
106,106,10.375047799985623,1.0,21510.0,200,0.6,4096
107,107,10.464840400003595,1.0,21711.0,200,0.6,4096
108,108,10.552253799978644,1.0,21912.0,200,0.6,4096
109,109,10.640070099994773,1.0,22113.0,200,0.6,4096
110,110,10.727404999983264,1.0,22314.0,200,0.6,4096
111,111,10.815549099992495,1.0,22515.0,200,0.6,4096
112,112,10.906755299976794,1.0,22716.0,200,0.6,4096
113,113,10.999179099977482,1.0,22917.0,200,0.6,4096
114,114,11.090431299991906,1.0,23118.0,200,0.6,4096
115,115,11.178325499990024,1.0,23319.0,200,0.6,4096
116,116,11.266110099997604,1.0,23520.0,200,0.6,4096
117,117,11.350931900000433,1.0,23721.0,200,0.6,4096
118,118,11.435567199980142,1.0,23922.0,200,0.6,4096
119,119,11.526239200000418,1.0,24123.0,200,0.6,4096
120,120,11.61459849998937,1.0,24324.0,200,0.6,4096
121,121,11.71349199998076,1.0,24525.0,200,0.6,4096
122,122,11.820665999985067,1.0,24726.0,200,0.6,4096
123,123,11.922688699996797,1.0,24927.0,200,0.6,4096
124,124,12.020569499989506,1.0,25128.0,200,0.6,4096
125,125,12.108509199984837,1.0,25329.0,200,0.6,4096
126,126,12.198099000001093,1.0,25530.0,200,0.6,4096
127,127,12.294645799993305,1.0,25731.0,200,0.6,4096
128,128,12.380108299985295,1.0,25932.0,200,0.6,4096
129,129,12.476559300004737,1.0,26133.0,200,0.6,4096
130,130,12.572774400003254,1.0,26334.0,200,0.6,4096
131,131,12.661664899991592,1.0,26535.0,200,0.6,4096
132,132,12.751802999991924,1.0,26736.0,200,0.6,4096
133,133,12.838916299981065,1.0,26937.0,200,0.6,4096
134,134,12.926886100001866,1.0,27138.0,200,0.6,4096
135,135,13.011325999977998,1.0,27339.0,200,0.6,4096
136,136,13.096103199990466,1.0,27540.0,200,0.6,4096
137,137,13.184522099996684,1.0,27741.0,200,0.6,4096
138,138,13.273937999998452,1.0,27942.0,200,0.6,4096
139,139,13.362751099979505,1.0,28143.0,200,0.6,4096
140,140,13.452452900004573,1.0,28344.0,200,0.6,4096
141,141,13.541255599993747,1.0,28545.0,200,0.6,4096
142,142,13.62693689999287,1.0,28746.0,200,0.6,4096
143,143,13.714234199986095,1.0,28947.0,200,0.6,4096
144,144,13.801557200000389,1.0,29148.0,200,0.6,4096
145,145,13.887298999994528,1.0,29349.0,200,0.6,4096
146,146,13.97273629999836,1.0,29550.0,200,0.6,4096
147,147,14.062959000002593,1.0,29751.0,200,0.6,4096
148,148,14.15018319999217,1.0,29952.0,200,0.6,4096
149,149,14.241646699985722,1.0,30153.0,200,0.6,4096
150,150,14.341442199976882,1.0,30354.0,200,0.6,4096
151,151,14.436211199994432,1.0,30555.0,200,0.6,4096
152,152,14.526684099982958,1.0,30756.0,200,0.6,4096
153,153,14.612710199988214,1.0,30957.0,200,0.6,4096
154,154,14.700651399994968,1.0,31158.0,200,0.6,4096
155,155,14.788040199986426,1.0,31359.0,200,0.6,4096
156,156,14.881406000000425,1.0,31560.0,200,0.6,4096
157,157,14.967164400004549,1.0,31761.0,200,0.6,4096
158,158,15.054236299998593,1.0,31962.0,200,0.6,4096
159,159,15.14271019998705,1.0,32163.0,200,0.6,4096
160,160,15.229722699994454,1.0,32364.0,200,0.6,4096
161,161,15.317932799982373,1.0,32565.0,200,0.6,4096
162,162,15.408738400001312,1.0,32766.0,200,0.6,4096
163,163,15.499745699984487,1.0,32967.0,200,0.6,4096
164,164,15.588093500002287,1.0,33168.0,200,0.6,4096
165,165,15.675618599983864,1.0,33369.0,200,0.6,4096
166,166,15.762867299985373,1.0,33570.0,200,0.6,4096
167,167,15.850669599982211,1.0,33771.0,200,0.6,4096
168,168,15.939347499981523,1.0,33972.0,200,0.6,4096
169,169,16.02634159999434,1.0,34173.0,200,0.6,4096
170,170,16.11323319998337,1.0,34374.0,200,0.6,4096
171,171,16.20051429999876,1.0,34575.0,200,0.6,4096
172,172,16.287005199992564,1.0,34776.0,200,0.6,4096
173,173,16.370727000001352,1.0,34977.0,200,0.6,4096
174,174,16.45999549998669,1.0,35178.0,200,0.6,4096
175,175,16.558627699996578,1.0,35379.0,200,0.6,4096
176,176,16.643637799978023,1.0,35580.0,200,0.6,4096
177,177,16.731447500002105,1.0,35781.0,200,0.6,4096
178,178,16.82544990000315,1.0,35982.0,200,0.6,4096
179,179,16.916041299991775,1.0,36183.0,200,0.6,4096
180,180,17.00541399998474,1.0,36384.0,200,0.6,4096
181,181,17.092396899999585,1.0,36585.0,200,0.6,4096
182,182,17.180738199996995,1.0,36786.0,200,0.6,4096
